Accession	Title	Type	Organism	Assays	Release Date	Processed Data	Raw Data	Present in Atlas	ArrayExpress URL
E-MEXP-1304	Transcription profiling of Arabidopsis seedlings grown under thermocycles and/or photocycles or continuous conditions	transcription profiling by array	Arabidopsis thaliana	84	2008-01-18	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1304/E-MEXP-1304.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1304/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1304/
E-MEXP-711	Transcription profiling by array of Arabidopsis after treatment with isoxaben	transcription profiling by array	Arabidopsis thaliana	16	2008-01-08	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-711/E-MEXP-711.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-711/E-MEXP-711.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-711/
E-ATMX-28	Transcription profiling of Arabidopsis seedlings treated with the herbicide methyl viologen	transcription profiling by array	Arabidopsis thaliana	4	2008-01-08	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-28/E-ATMX-28.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-28/E-ATMX-28.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-ATMX-28/
E-ATMX-30	Transcription profiling by array of Arabidopsis mutant for AtMYB44 or overexpressing AtMYB44 under the control of the 35S promoter after treatment with NaCl	transcription profiling by array	Arabidopsis thaliana	12	2007-12-31	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-30/E-ATMX-30.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-30/E-ATMX-30.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-ATMX-30/
E-ATMX-13	Transcription profiling by array of Arabidopsis cell suspensions after treatment with methyl jasmonate	transcription profiling by array	Arabidopsis thaliana	14	2007-12-30	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-13/E-ATMX-13.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-13/E-ATMX-13.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-ATMX-13/
E-MEXP-503	Transcription profiling by array of Arabidopsis ron2-1 knockout mutant	transcription profiling by array	Arabidopsis thaliana	6	2007-12-08	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-503/E-MEXP-503.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-503/
E-MEXP-1138	Transcription profiling of mature pollen grains from wild type and AtMIKC* MADS-box gene knock-out Arabidopsis plants	transcription profiling by array	Arabidopsis thaliana	28	2007-12-04	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1138/E-MEXP-1138.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1138/E-MEXP-1138.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1138/
E-ATMX-5	Transcription profiling of A. thaliana Col-0 wild type vs. myb11, myb12, myb111 triple mutant to identify targets of PFG	transcription profiling by array	Arabidopsis thaliana	2	2007-11-21	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-5/E-ATMX-5.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-5/E-ATMX-5.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-ATMX-5/
E-MEXP-1310	Transcription profiling of Arabidopsis seedlings treated with NAE(12:0)	transcription profiling by array	Arabidopsis thaliana	6	2007-11-03	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1310/E-MEXP-1310.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1310/E-MEXP-1310.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1310/
E-MEXP-1100	Transcription profiling of Arabidopsis seedlings with disturbed function of CDKB2;1 and CDKB2;2 by either overexpression or knock-down	transcription profiling by array	Arabidopsis thaliana	6	2007-11-01	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1100/E-MEXP-1100.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1100/E-MEXP-1100.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1100/
E-MEXP-1094	Transcription profiling of leaves from wild type and AtFAAH over-expressing Arabidopsis plants after inoculation with non-host pathogen Pseudomonas syringae pv. syringae for 0, 6 and 12 hours	transcription profiling by array	Arabidopsis thaliana	12	2007-11-01	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1094/E-MEXP-1094.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1094/E-MEXP-1094.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1094/
E-ATMX-19	Transcription profiling of Arabidopsis distal leaves directly exposed to and shaded from high light levels	transcription profiling by array	Arabidopsis thaliana	9	2007-10-31	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-19/E-ATMX-19.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-19/E-ATMX-19.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-ATMX-19/
E-GEOD-1111	Transcription profiling by array of Arabidopsis after treatment with indole-3-acetic acid	transcription profiling by array	Arabidopsis thaliana	12	2007-10-27	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-1111/E-GEOD-1111.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-1111/
E-TABM-209	Transcription profiling by array of Arabidopsis over-expressing RAP2.2	transcription profiling by array	Arabidopsis thaliana	6	2007-10-09	https://www.ebi.ac.uk/arrayexpress/files/E-TABM-209/E-TABM-209.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-TABM-209/E-TABM-209.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-TABM-209/
E-GEOD-4933	Transcription profiling of early response of Arabidopsis root tips exposed to 1 hour of red light	transcription profiling by array	Arabidopsis thaliana	6	2007-10-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-4933/E-GEOD-4933.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-4933/
E-GEOD-4746	Transcription profiling of response of Arabidopsis seedlings to chitooctaose treatment	transcription profiling by array	Arabidopsis thaliana	6	2007-10-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-4746/E-GEOD-4746.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-4746/
E-GEOD-4733	Transcription profiling of Arabidopsis male-sterile opr3 mutant stamens treated with jasmonate or its precursor, 12-oxophytodienoic acid	transcription profiling by array	Arabidopsis thaliana	27	2007-10-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-4733/E-GEOD-4733.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-4733/E-GEOD-4733.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-4733/
E-GEOD-4662	Transcription profiling of Arabidopsis wild type and sta1-1 mutant plants	transcription profiling by array	Arabidopsis thaliana	7	2007-10-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-4662/E-GEOD-4662.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-4662/E-GEOD-4662.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-4662/
E-GEOD-3984	Transcription profiling by array of Arabidopsis leaves after treatment with salicylic acid	transcription profiling by array	Arabidopsis thaliana	6	2007-10-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3984/E-GEOD-3984.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-3984/
E-GEOD-3220	Transcription profiling of Arabidopsis wild type and pen3 mutant plants inoculated with powdery mildew organisms Erysiphe cichoracearum or Blumeria graminis hordei	transcription profiling by array	Arabidopsis thaliana	24	2007-10-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3220/E-GEOD-3220.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-3220/
E-GEOD-3959	Transcription profiling of Arabidopsis seedlings expressing LEC2-Glucocorticoid Receptor fusion protein, induced with dexamethasone for 0, 1 or 4 hours	transcription profiling by array	Arabidopsis thaliana	8	2007-10-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3959/E-GEOD-3959.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3959/E-GEOD-3959.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-3959/
E-MEXP-1246	Arabidopsis thaliana embryo sac transcriptome	transcription profiling by array	Arabidopsis thaliana	6	2007-10-02	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1246/E-MEXP-1246.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-MEXP-1246/E-MEXP-1246.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-MEXP-1246/
E-GEOD-8994	A Comparison of microarray and MPSS Technology Platforms for Expression Analysis of Arabidopsis	transcription profiling by array	Arabidopsis thaliana	44	2007-09-14	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8994/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-8994/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-8994/
E-NASC-78	Transcription profiling by array of Arabidopsis with mur4 and/or prl1 knocked out	transcription profiling by array	Arabidopsis thaliana	8	2007-08-10	https://www.ebi.ac.uk/arrayexpress/files/E-NASC-78/E-NASC-78.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-NASC-78/E-NASC-78.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-NASC-78/
E-GEOD-3350	Transcription profiling of Arabidopsis slr1 mutant and wild type lateral root segments treated with auxin	transcription profiling by array	Arabidopsis thaliana	14	2007-07-13	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3350/E-GEOD-3350.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3350/E-GEOD-3350.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-3350/
E-GEOD-3326	Transcription profiling of Arabidopsis wild type and ice1 mutant plants exposed to cold treatment	transcription profiling by array	Arabidopsis thaliana	16	2007-07-13	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3326/E-GEOD-3326.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3326/E-GEOD-3326.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-3326/
E-GEOD-1491	Transcription profiling by array of Arabidopsis after treatment with inhibitors of auxin transcriptional activation	transcription profiling by array	Arabidopsis thaliana	21	2007-07-13	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-1491/E-GEOD-1491.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-1491/E-GEOD-1491.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-1491/
E-GEOD-431	Transcription profiling of Arabidopsis callose synthase deficient (pmr4-1) mutant and wild type plants infected with powdery mildew	transcription profiling by array	Arabidopsis thaliana	16	2007-07-13	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-431/E-GEOD-431.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-431/E-GEOD-431.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-431/
E-GEOD-2538	Transcription profiling by array of Arabidopsis after treatment with crab shell chitin or chitin octamer	transcription profiling by array	Arabidopsis thaliana	9	2007-07-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-2538/E-GEOD-2538.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-2538/E-GEOD-2538.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-2538/
E-GEOD-911	Transcription profiling by array of Arabidopsis mutant for LEAFY after treatment with dexamethasone and/or cycloheximide	transcription profiling by array	Arabidopsis thaliana	12	2007-07-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-911/E-GEOD-911.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-911/E-GEOD-911.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-911/
E-GEOD-3709	Transcription profiling by array of Arabidopsis cells after a range of abiotic treatments	transcription profiling by array	Arabidopsis thaliana	37	2007-07-11	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3709/E-GEOD-3709.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-3709/
E-GEOD-2847	Transcription profiling of Arabidopsis ARF6 and ARF8 mutants treated with indoleacetic acid (IAA)	transcription profiling by array	Arabidopsis thaliana	7	2007-07-11	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-2847/E-GEOD-2847.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-2847/E-GEOD-2847.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-2847/
E-ATMX-27	Transcription profiling of Arabidopsis Bla-1/Hh-0 hybrids, Mir-0/Se-0 hybrids and their corresponding parents	transcription profiling by array	Arabidopsis thaliana	18	2007-07-11	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-27/E-ATMX-27.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-ATMX-27/
E-ATMX-26	Transcription profiling of Arabidopsis Umkirch-1/Umkirch-3 hybrid plants compared to siblings carrying a microRNA targeting the Umkirch-3 allele of At5g41750	transcription profiling by array	Arabidopsis thaliana	6	2007-07-11	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-26/E-ATMX-26.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-ATMX-26/
E-ATMX-25	Transcription profiling of Arabidopsis KZ-10/Mrk-0 hybrids and their parents	transcription profiling by array	Arabidopsis thaliana	9	2007-07-11	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-25/E-ATMX-25.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-ATMX-25/
E-ATMX-24	Transcription profiling of Arabidopsis Umkirch-1/Umkirch-3 hybrid plants grown at 23C and 16C in short day conditions	transcription profiling by array	Arabidopsis thaliana	18	2007-07-11	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-ATMX-24/E-ATMX-24.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-ATMX-24/
E-GEOD-3011	Transcription profiling of Arabidopsis rosette leaves and inflorescences from dcl1-7, rdr6-15 and dcl4-2 mutants	transcription profiling by array	Arabidopsis thaliana	27	2007-07-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3011/E-GEOD-3011.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-3011/
E-GEOD-2133	Transcription profiling of Arabidopsis plants grown under anoxia and treated with sucrose	transcription profiling by array	Arabidopsis thaliana	6	2007-07-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-2133/E-GEOD-2133.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-2133/
E-GEOD-1516	Transcription profiling of Arabidopsis mutant vip5, vip6 and wild type plants	transcription profiling by array	Arabidopsis thaliana	6	2007-07-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-1516/E-GEOD-1516.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-1516/
E-GEOD-1110	Transcription profiling by array of Arabidopsis after treatment with indole-3-acetic acid	transcription profiling by array	Arabidopsis thaliana	22	2007-07-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-1110/E-GEOD-1110.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-1110/
E-GEOD-991	Transcription profiling of Arabidopsis loss-of-function and gain-of-function mutants	transcription profiling by array	Arabidopsis thaliana	14	2007-07-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-991/E-GEOD-991.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-991/
E-GEOD-862	Transcription profiling by array of Arabidopsis mutant for yucca after treatment with brassinolide	transcription profiling by array	Arabidopsis thaliana	8	2007-07-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-862/E-GEOD-862.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-862/
E-GEOD-607	Transcription profiling of Arabidopsis leaf, stem and flower tissues grown in either growth chamber or greenhouse	transcription profiling by array	Arabidopsis thaliana	11	2007-07-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-607/E-GEOD-607.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-607/
E-GEOD-576	Transcription profiling time series of Arabidopsis floral induction pathway mutants following shift from short to long day length	transcription profiling by array	Arabidopsis thaliana	40	2007-07-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-576/E-GEOD-576.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-576/
E-GEOD-4113	Arabidopsis plants with altered levels of alternative oxidase	transcription profiling by array	Arabidopsis thaliana	9	2007-06-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-4113/E-GEOD-4113.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-4113/E-GEOD-4113.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-4113/
E-GEOD-3416	Transcription profiling of diurnal gene expression in Arabidopsis thaliana Col-0 rosette leaves	transcription profiling by array	Arabidopsis thaliana	18	2007-06-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3416/E-GEOD-3416.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3416/E-GEOD-3416.raw.1.zip	Yes	https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-3416/
E-GEOD-2848	Transcription profiling of Arabidopsis ARF6 and ARF8 mutants during flower development	transcription profiling by array	Arabidopsis thaliana	12	2007-06-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-2848/E-GEOD-2848.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-2848/E-GEOD-2848.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-2848/
E-GEOD-4062	Transcription profiling of Arabidopsis Hsa32 mutant and wild type plants subjected to heat shock	transcription profiling by array	Arabidopsis thaliana	8	2007-06-27	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-4062/E-GEOD-4062.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-4062/
E-GEOD-3865	Transcription profiling by array of Arabidopsis csn4-1 mutants	transcription profiling by array	Arabidopsis thaliana	6	2007-06-27	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3865/E-GEOD-3865.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-3865/
E-GEOD-3864	Transcription profiling of Arabidopsis AtFBP7 mutant and wild type seedings	transcription profiling by array	Arabidopsis thaliana	6	2007-06-27	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-3864/E-GEOD-3864.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-3864/
